route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips,date,source_file
25,1177,87,63,34,2026-02-03,lines_2026-02-03.csv
26,1024,114,112,61,2026-02-03,lines_2026-02-03.csv
26s,353,16,9,1,2026-02-03,lines_2026-02-03.csv
27,408,13,5,4,2026-02-03,lines_2026-02-03.csv
3,4178,622,227,126,2026-02-03,lines_2026-02-03.csv
40,3247,356,259,87,2026-02-03,lines_2026-02-03.csv
41,1967,95,77,36,2026-02-03,lines_2026-02-03.csv
42,3159,204,142,60,2026-02-03,lines_2026-02-03.csv
47,3394,483,318,169,2026-02-03,lines_2026-02-03.csv
48,2903,195,126,52,2026-02-03,lines_2026-02-03.csv
50,754,53,15,6,2026-02-03,lines_2026-02-03.csv
64,2773,269,110,47,2026-02-03,lines_2026-02-03.csv
65,3173,641,123,108,2026-02-03,lines_2026-02-03.csv
67,3337,521,296,153,2026-02-03,lines_2026-02-03.csv
68,3131,260,160,92,2026-02-03,lines_2026-02-03.csv
1,5507,456,568,248,2026-02-04,lines_2026-02-04.csv
10,415,23,56,21,2026-02-04,lines_2026-02-04.csv
123,2574,328,309,119,2026-02-04,lines_2026-02-04.csv
123s,690,24,9,3,2026-02-04,lines_2026-02-04.csv
170,257,49,44,20,2026-02-04,lines_2026-02-04.csv
2,2052,59,74,27,2026-02-04,lines_2026-02-04.csv
20,1243,113,117,51,2026-02-04,lines_2026-02-04.csv
225,3923,475,367,161,2026-02-04,lines_2026-02-04.csv
240,1293,35,43,8,2026-02-04,lines_2026-02-04.csv
25,1398,99,56,42,2026-02-04,lines_2026-02-04.csv
26,1249,179,157,90,2026-02-04,lines_2026-02-04.csv
26s,389,23,11,4,2026-02-04,lines_2026-02-04.csv
27,429,12,20,1,2026-02-04,lines_2026-02-04.csv
3,4463,568,289,148,2026-02-04,lines_2026-02-04.csv
40,3670,320,271,119,2026-02-04,lines_2026-02-04.csv
41,2387,141,105,50,2026-02-04,lines_2026-02-04.csv
42,3522,265,207,85,2026-02-04,lines_2026-02-04.csv
47,3897,583,369,150,2026-02-04,lines_2026-02-04.csv
48,3311,189,156,69,2026-02-04,lines_2026-02-04.csv
50,897,42,39,9,2026-02-04,lines_2026-02-04.csv
64,2891,257,91,64,2026-02-04,lines_2026-02-04.csv
65,3355,628,103,98,2026-02-04,lines_2026-02-04.csv
67,3410,379,310,126,2026-02-04,lines_2026-02-04.csv
68,3025,259,189,85,2026-02-04,lines_2026-02-04.csv
1,5120,413,531,209,2026-02-05,lines_2026-02-05.csv
10,424,79,35,10,2026-02-05,lines_2026-02-05.csv
123,2429,266,246,125,2026-02-05,lines_2026-02-05.csv
123s,720,22,8,7,2026-02-05,lines_2026-02-05.csv
170,227,33,33,27,2026-02-05,lines_2026-02-05.csv
2,2203,45,56,27,2026-02-05,lines_2026-02-05.csv
20,1264,150,100,39,2026-02-05,lines_2026-02-05.csv
225,4021,495,424,178,2026-02-05,lines_2026-02-05.csv
240,1072,37,16,4,2026-02-05,lines_2026-02-05.csv
25,1355,103,40,16,2026-02-05,lines_2026-02-05.csv
26,1201,158,133,72,2026-02-05,lines_2026-02-05.csv
26s,398,11,5,3,2026-02-05,lines_2026-02-05.csv
27,462,4,9,2,2026-02-05,lines_2026-02-05.csv
3,4259,550,240,102,2026-02-05,lines_2026-02-05.csv
40,3010,240,203,78,2026-02-05,lines_2026-02-05.csv
41,2013,107,84,30,2026-02-05,lines_2026-02-05.csv
42,3017,225,190,70,2026-02-05,lines_2026-02-05.csv
47,3304,560,287,158,2026-02-05,lines_2026-02-05.csv
48,2775,189,134,50,2026-02-05,lines_2026-02-05.csv
50,749,74,39,23,2026-02-05,lines_2026-02-05.csv
64,2881,291,111,50,2026-02-05,lines_2026-02-05.csv
65,3372,741,179,142,2026-02-05,lines_2026-02-05.csv
67,3494,498,278,133,2026-02-05,lines_2026-02-05.csv
68,3188,305,159,85,2026-02-05,lines_2026-02-05.csv
1,4778,430,488,171,2026-02-06,lines_2026-02-06.csv
10,308,31,55,16,2026-02-06,lines_2026-02-06.csv
123,2225,243,250,127,2026-02-06,lines_2026-02-06.csv
123s,630,12,9,5,2026-02-06,lines_2026-02-06.csv
170,229,53,52,27,2026-02-06,lines_2026-02-06.csv
2,1617,40,47,18,2026-02-06,lines_2026-02-06.csv
20,1116,121,90,47,2026-02-06,lines_2026-02-06.csv
225,3256,384,314,149,2026-02-06,lines_2026-02-06.csv
240,1074,28,49,10,2026-02-06,lines_2026-02-06.csv
25,1172,60,42,28,2026-02-06,lines_2026-02-06.csv
26,1047,134,102,67,2026-02-06,lines_2026-02-06.csv
26s,296,18,5,1,2026-02-06,lines_2026-02-06.csv
27,407,1,5,2,2026-02-06,lines_2026-02-06.csv
3,3695,525,243,131,2026-02-06,lines_2026-02-06.csv
40,3125,316,205,99,2026-02-06,lines_2026-02-06.csv
41,1911,106,47,22,2026-02-06,lines_2026-02-06.csv
42,3060,220,163,65,2026-02-06,lines_2026-02-06.csv
47,3252,544,269,150,2026-02-06,lines_2026-02-06.csv
48,2792,168,159,70,2026-02-06,lines_2026-02-06.csv
50,749,45,33,12,2026-02-06,lines_2026-02-06.csv
64,2520,245,92,44,2026-02-06,lines_2026-02-06.csv
65,2915,621,105,105,2026-02-06,lines_2026-02-06.csv
67,2809,385,236,118,2026-02-06,lines_2026-02-06.csv
68,2520,204,108,47,2026-02-06,lines_2026-02-06.csv
1,3472,379,358,141,2026-02-07,lines_2026-02-07.csv
10,387,37,71,22,2026-02-07,lines_2026-02-07.csv
123,1873,242,319,138,2026-02-07,lines_2026-02-07.csv
123s,36,1,0,0,2026-02-07,lines_2026-02-07.csv
170,285,16,29,16,2026-02-07,lines_2026-02-07.csv
2,474,15,16,1,2026-02-07,lines_2026-02-07.csv
20,938,112,47,29,2026-02-07,lines_2026-02-07.csv
225,1970,257,193,64,2026-02-07,lines_2026-02-07.csv
240,967,43,53,16,2026-02-07,lines_2026-02-07.csv
25,1019,45,54,28,2026-02-07,lines_2026-02-07.csv
26,778,68,86,38,2026-02-07,lines_2026-02-07.csv
26s,20,0,0,0,2026-02-07,lines_2026-02-07.csv
27,117,0,0,0,2026-02-07,lines_2026-02-07.csv
3,2029,270,144,66,2026-02-07,lines_2026-02-07.csv
40,2082,255,151,84,2026-02-07,lines_2026-02-07.csv
41,445,13,6,1,2026-02-07,lines_2026-02-07.csv
42,2153,140,127,52,2026-02-07,lines_2026-02-07.csv
47,2114,210,197,61,2026-02-07,lines_2026-02-07.csv
48,1755,83,73,28,2026-02-07,lines_2026-02-07.csv
50,725,44,21,17,2026-02-07,lines_2026-02-07.csv
64,1315,138,40,15,2026-02-07,lines_2026-02-07.csv
65,1544,252,36,41,2026-02-07,lines_2026-02-07.csv
67,1713,204,91,50,2026-02-07,lines_2026-02-07.csv
68,585,37,16,6,2026-02-07,lines_2026-02-07.csv
1,3130,305,211,84,2026-02-08,lines_2026-02-08.csv
10,111,12,6,3,2026-02-08,lines_2026-02-08.csv
123,1573,230,221,102,2026-02-08,lines_2026-02-08.csv
123s,65,1,0,0,2026-02-08,lines_2026-02-08.csv
170,92,15,8,3,2026-02-08,lines_2026-02-08.csv
2,75,4,0,0,2026-02-08,lines_2026-02-08.csv
20,327,21,18,5,2026-02-08,lines_2026-02-08.csv
225,1755,184,161,64,2026-02-08,lines_2026-02-08.csv
240,339,16,6,3,2026-02-08,lines_2026-02-08.csv
25,283,9,15,1,2026-02-08,lines_2026-02-08.csv
26,228,23,7,2,2026-02-08,lines_2026-02-08.csv
26s,32,2,0,0,2026-02-08,lines_2026-02-08.csv
27,17,2,0,0,2026-02-08,lines_2026-02-08.csv
3,1915,218,83,37,2026-02-08,lines_2026-02-08.csv
40,1906,289,214,111,2026-02-08,lines_2026-02-08.csv
41,74,1,0,0,2026-02-08,lines_2026-02-08.csv
42,563,28,35,23,2026-02-08,lines_2026-02-08.csv
47,1925,199,172,66,2026-02-08,lines_2026-02-08.csv
48,452,33,14,7,2026-02-08,lines_2026-02-08.csv
50,203,11,2,5,2026-02-08,lines_2026-02-08.csv
64,1258,175,40,21,2026-02-08,lines_2026-02-08.csv
65,411,55,20,3,2026-02-08,lines_2026-02-08.csv
67,497,79,78,26,2026-02-08,lines_2026-02-08.csv
68,60,2,1,0,2026-02-08,lines_2026-02-08.csv
1,4190,373,370,151,2026-02-09,lines_2026-02-09.csv
10,246,21,47,18,2026-02-09,lines_2026-02-09.csv
123,1839,209,257,109,2026-02-09,lines_2026-02-09.csv
123s,698,9,8,7,2026-02-09,lines_2026-02-09.csv
170,183,33,73,19,2026-02-09,lines_2026-02-09.csv
2,1511,29,60,22,2026-02-09,lines_2026-02-09.csv
20,768,104,80,38,2026-02-09,lines_2026-02-09.csv
225,3121,375,346,128,2026-02-09,lines_2026-02-09.csv
240,784,16,25,9,2026-02-09,lines_2026-02-09.csv
25,889,56,22,31,2026-02-09,lines_2026-02-09.csv
26,829,83,57,29,2026-02-09,lines_2026-02-09.csv
26s,381,17,1,0,2026-02-09,lines_2026-02-09.csv
27,263,5,3,1,2026-02-09,lines_2026-02-09.csv
3,3536,523,230,118,2026-02-09,lines_2026-02-09.csv
40,2724,338,184,81,2026-02-09,lines_2026-02-09.csv
41,1523,88,65,14,2026-02-09,lines_2026-02-09.csv
42,2258,177,117,51,2026-02-09,lines_2026-02-09.csv
47,2841,426,289,116,2026-02-09,lines_2026-02-09.csv
48,2054,147,107,48,2026-02-09,lines_2026-02-09.csv
50,514,24,43,5,2026-02-09,lines_2026-02-09.csv
64,2386,267,78,33,2026-02-09,lines_2026-02-09.csv
65,2565,503,127,116,2026-02-09,lines_2026-02-09.csv
67,2411,303,216,89,2026-02-09,lines_2026-02-09.csv
68,2452,264,156,65,2026-02-09,lines_2026-02-09.csv
1,5173,440,529,180,2026-02-10,lines_2026-02-10.csv
10,446,32,53,16,2026-02-10,lines_2026-02-10.csv
123,2339,333,332,127,2026-02-10,lines_2026-02-10.csv
123s,629,21,8,1,2026-02-10,lines_2026-02-10.csv
170,247,39,27,7,2026-02-10,lines_2026-02-10.csv
2,1959,42,89,30,2026-02-10,lines_2026-02-10.csv
20,1180,139,113,46,2026-02-10,lines_2026-02-10.csv
225,3875,438,413,211,2026-02-10,lines_2026-02-10.csv
240,1134,44,40,4,2026-02-10,lines_2026-02-10.csv
25,1213,74,38,35,2026-02-10,lines_2026-02-10.csv
26,989,107,103,50,2026-02-10,lines_2026-02-10.csv
26s,336,17,2,1,2026-02-10,lines_2026-02-10.csv
27,380,6,6,0,2026-02-10,lines_2026-02-10.csv
3,4682,664,295,130,2026-02-10,lines_2026-02-10.csv
40,3050,332,252,115,2026-02-10,lines_2026-02-10.csv
41,1936,111,57,25,2026-02-10,lines_2026-02-10.csv
42,3216,224,196,72,2026-02-10,lines_2026-02-10.csv
47,3533,605,349,135,2026-02-10,lines_2026-02-10.csv
48,2891,165,128,66,2026-02-10,lines_2026-02-10.csv
50,931,85,32,10,2026-02-10,lines_2026-02-10.csv
64,3133,348,112,38,2026-02-10,lines_2026-02-10.csv
65,3659,702,160,107,2026-02-10,lines_2026-02-10.csv
67,3499,389,251,116,2026-02-10,lines_2026-02-10.csv
68,3190,268,183,87,2026-02-10,lines_2026-02-10.csv
1,5180,483,477,174,2026-02-11,lines_2026-02-11.csv
10,363,30,33,18,2026-02-11,lines_2026-02-11.csv
123,2374,303,313,143,2026-02-11,lines_2026-02-11.csv
123s,630,22,13,6,2026-02-11,lines_2026-02-11.csv
170,283,54,53,18,2026-02-11,lines_2026-02-11.csv
2,2074,40,83,23,2026-02-11,lines_2026-02-11.csv
20,1190,96,88,42,2026-02-11,lines_2026-02-11.csv
225,3757,501,358,184,2026-02-11,lines_2026-02-11.csv
240,1066,38,49,16,2026-02-11,lines_2026-02-11.csv
25,1295,69,35,21,2026-02-11,lines_2026-02-11.csv
26,1178,148,131,65,2026-02-11,lines_2026-02-11.csv
26s,361,31,4,2,2026-02-11,lines_2026-02-11.csv
27,484,21,1,0,2026-02-11,lines_2026-02-11.csv
3,4224,617,347,156,2026-02-11,lines_2026-02-11.csv
40,3392,388,228,119,2026-02-11,lines_2026-02-11.csv
41,2149,84,61,25,2026-02-11,lines_2026-02-11.csv
42,3376,229,138,63,2026-02-11,lines_2026-02-11.csv
47,3652,586,270,143,2026-02-11,lines_2026-02-11.csv
48,3091,214,128,84,2026-02-11,lines_2026-02-11.csv
50,833,61,21,5,2026-02-11,lines_2026-02-11.csv
64,2815,256,97,37,2026-02-11,lines_2026-02-11.csv
65,3226,637,186,88,2026-02-11,lines_2026-02-11.csv
67,3301,443,234,114,2026-02-11,lines_2026-02-11.csv
68,3147,310,180,79,2026-02-11,lines_2026-02-11.csv
1,5111,394,462,188,2026-02-12,lines_2026-02-12.csv
10,440,47,23,16,2026-02-12,lines_2026-02-12.csv
123,2540,318,292,144,2026-02-12,lines_2026-02-12.csv
123s,787,14,9,4,2026-02-12,lines_2026-02-12.csv
170,281,28,32,14,2026-02-12,lines_2026-02-12.csv
2,2247,41,72,21,2026-02-12,lines_2026-02-12.csv
20,1290,129,98,43,2026-02-12,lines_2026-02-12.csv
225,4316,573,444,209,2026-02-12,lines_2026-02-12.csv
240,1301,16,15,2,2026-02-12,lines_2026-02-12.csv
25,1364,116,69,35,2026-02-12,lines_2026-02-12.csv
26,1238,160,134,62,2026-02-12,lines_2026-02-12.csv
26s,473,25,5,2,2026-02-12,lines_2026-02-12.csv
27,494,12,9,5,2026-02-12,lines_2026-02-12.csv
3,4411,538,312,133,2026-02-12,lines_2026-02-12.csv
40,2986,318,186,89,2026-02-12,lines_2026-02-12.csv
41,1930,84,46,25,2026-02-12,lines_2026-02-12.csv
42,2956,176,170,68,2026-02-12,lines_2026-02-12.csv
47,3316,501,324,155,2026-02-12,lines_2026-02-12.csv
48,2769,194,121,64,2026-02-12,lines_2026-02-12.csv
50,824,55,21,10,2026-02-12,lines_2026-02-12.csv
64,3074,269,84,39,2026-02-12,lines_2026-02-12.csv
65,3568,722,192,105,2026-02-12,lines_2026-02-12.csv
67,3705,483,237,132,2026-02-12,lines_2026-02-12.csv
68,3456,327,205,98,2026-02-12,lines_2026-02-12.csv
1,5105,439,646,194,2026-02-13,lines_2026-02-13.csv
10,392,27,105,21,2026-02-13,lines_2026-02-13.csv
123,2606,317,358,146,2026-02-13,lines_2026-02-13.csv
123s,714,25,6,3,2026-02-13,lines_2026-02-13.csv
170,219,25,28,13,2026-02-13,lines_2026-02-13.csv
2,1771,32,72,22,2026-02-13,lines_2026-02-13.csv
20,1265,134,138,52,2026-02-13,lines_2026-02-13.csv
225,3569,421,363,193,2026-02-13,lines_2026-02-13.csv
240,1155,27,41,6,2026-02-13,lines_2026-02-13.csv
25,1362,81,54,24,2026-02-13,lines_2026-02-13.csv
26,1231,169,148,53,2026-02-13,lines_2026-02-13.csv
26s,371,20,2,3,2026-02-13,lines_2026-02-13.csv
27,453,8,6,0,2026-02-13,lines_2026-02-13.csv
3,4163,464,279,115,2026-02-13,lines_2026-02-13.csv
40,3418,413,291,124,2026-02-13,lines_2026-02-13.csv
41,2288,126,73,21,2026-02-13,lines_2026-02-13.csv
42,3431,293,233,81,2026-02-13,lines_2026-02-13.csv
47,3778,635,418,159,2026-02-13,lines_2026-02-13.csv
48,3249,218,123,56,2026-02-13,lines_2026-02-13.csv
50,931,69,25,9,2026-02-13,lines_2026-02-13.csv
64,2722,222,108,45,2026-02-13,lines_2026-02-13.csv
65,3273,636,173,102,2026-02-13,lines_2026-02-13.csv
67,3255,393,285,130,2026-02-13,lines_2026-02-13.csv
68,2845,285,145,70,2026-02-13,lines_2026-02-13.csv
1,3619,408,442,176,2026-02-14,lines_2026-02-14.csv
10,470,50,31,13,2026-02-14,lines_2026-02-14.csv
123,1881,270,249,122,2026-02-14,lines_2026-02-14.csv
123s,41,5,0,0,2026-02-14,lines_2026-02-14.csv
170,315,25,37,16,2026-02-14,lines_2026-02-14.csv
2,502,14,11,3,2026-02-14,lines_2026-02-14.csv
20,922,105,61,33,2026-02-14,lines_2026-02-14.csv
225,2110,268,264,125,2026-02-14,lines_2026-02-14.csv
240,1003,26,66,19,2026-02-14,lines_2026-02-14.csv
25,999,53,23,15,2026-02-14,lines_2026-02-14.csv
26,737,85,115,41,2026-02-14,lines_2026-02-14.csv
26s,27,4,0,0,2026-02-14,lines_2026-02-14.csv
27,222,9,10,2,2026-02-14,lines_2026-02-14.csv
3,2516,313,210,76,2026-02-14,lines_2026-02-14.csv
40,2259,247,196,91,2026-02-14,lines_2026-02-14.csv
41,355,15,8,3,2026-02-14,lines_2026-02-14.csv
42,2351,151,96,30,2026-02-14,lines_2026-02-14.csv
47,2300,257,251,101,2026-02-14,lines_2026-02-14.csv
48,2010,63,106,60,2026-02-14,lines_2026-02-14.csv
50,774,36,25,5,2026-02-14,lines_2026-02-14.csv
64,1607,155,71,34,2026-02-14,lines_2026-02-14.csv
65,1937,302,75,48,2026-02-14,lines_2026-02-14.csv
67,1961,208,199,99,2026-02-14,lines_2026-02-14.csv
68,744,30,8,4,2026-02-14,lines_2026-02-14.csv
1,3609,275,257,92,2026-02-15,lines_2026-02-15.csv
10,129,10,17,6,2026-02-15,lines_2026-02-15.csv
123,1890,271,340,155,2026-02-15,lines_2026-02-15.csv
123s,66,1,0,0,2026-02-15,lines_2026-02-15.csv
170,97,13,22,1,2026-02-15,lines_2026-02-15.csv
2,100,2,1,0,2026-02-15,lines_2026-02-15.csv
20,359,30,14,5,2026-02-15,lines_2026-02-15.csv
225,2039,202,237,101,2026-02-15,lines_2026-02-15.csv
240,549,12,6,2,2026-02-15,lines_2026-02-15.csv
25,316,17,8,8,2026-02-15,lines_2026-02-15.csv
26,249,18,8,4,2026-02-15,lines_2026-02-15.csv
26s,32,2,0,0,2026-02-15,lines_2026-02-15.csv
27,24,0,2,0,2026-02-15,lines_2026-02-15.csv
3,2057,240,164,64,2026-02-15,lines_2026-02-15.csv
40,2391,308,232,122,2026-02-15,lines_2026-02-15.csv
41,74,5,0,0,2026-02-15,lines_2026-02-15.csv
42,770,72,22,17,2026-02-15,lines_2026-02-15.csv
47,2412,308,218,77,2026-02-15,lines_2026-02-15.csv
48,618,49,30,10,2026-02-15,lines_2026-02-15.csv
50,239,19,15,4,2026-02-15,lines_2026-02-15.csv
64,1203,174,57,36,2026-02-15,lines_2026-02-15.csv
65,559,93,16,12,2026-02-15,lines_2026-02-15.csv
67,637,95,28,11,2026-02-15,lines_2026-02-15.csv
68,76,2,0,0,2026-02-15,lines_2026-02-15.csv
1,2786,261,347,106,2026-02-16,lines_2026-02-16.csv
10,275,16,28,11,2026-02-16,lines_2026-02-16.csv
123,1566,230,192,97,2026-02-16,lines_2026-02-16.csv
123s,96,2,0,0,2026-02-16,lines_2026-02-16.csv
170,238,20,13,5,2026-02-16,lines_2026-02-16.csv
2,645,12,22,2,2026-02-16,lines_2026-02-16.csv
20,511,14,59,16,2026-02-16,lines_2026-02-16.csv
225,1763,218,189,79,2026-02-16,lines_2026-02-16.csv
240,706,14,36,10,2026-02-16,lines_2026-02-16.csv
25,543,31,37,11,2026-02-16,lines_2026-02-16.csv
26,471,43,42,27,2026-02-16,lines_2026-02-16.csv
26s,61,3,0,0,2026-02-16,lines_2026-02-16.csv
27,277,10,4,0,2026-02-16,lines_2026-02-16.csv
3,1880,245,160,66,2026-02-16,lines_2026-02-16.csv
40,1827,209,139,79,2026-02-16,lines_2026-02-16.csv
41,895,46,40,18,2026-02-16,lines_2026-02-16.csv
42,1319,104,88,42,2026-02-16,lines_2026-02-16.csv
47,1860,242,158,57,2026-02-16,lines_2026-02-16.csv
48,1200,60,53,14,2026-02-16,lines_2026-02-16.csv
50,448,32,12,0,2026-02-16,lines_2026-02-16.csv
64,1194,110,51,23,2026-02-16,lines_2026-02-16.csv
65,1097,168,66,42,2026-02-16,lines_2026-02-16.csv
67,1092,143,104,54,2026-02-16,lines_2026-02-16.csv
68,977,29,16,2,2026-02-16,lines_2026-02-16.csv
1,5198,409,551,213,2026-02-17,lines_2026-02-17.csv
10,391,42,40,10,2026-02-17,lines_2026-02-17.csv
123,2414,379,315,140,2026-02-17,lines_2026-02-17.csv
123s,632,20,10,3,2026-02-17,lines_2026-02-17.csv
170,298,25,26,7,2026-02-17,lines_2026-02-17.csv
2,1974,31,44,12,2026-02-17,lines_2026-02-17.csv
20,1113,98,103,43,2026-02-17,lines_2026-02-17.csv
225,3576,440,384,194,2026-02-17,lines_2026-02-17.csv
240,1278,24,27,10,2026-02-17,lines_2026-02-17.csv
25,1219,64,44,28,2026-02-17,lines_2026-02-17.csv
26,1053,113,109,54,2026-02-17,lines_2026-02-17.csv
26s,356,14,4,6,2026-02-17,lines_2026-02-17.csv
27,425,13,11,2,2026-02-17,lines_2026-02-17.csv
3,4311,603,240,129,2026-02-17,lines_2026-02-17.csv
40,3152,347,262,104,2026-02-17,lines_2026-02-17.csv
41,1961,95,64,20,2026-02-17,lines_2026-02-17.csv
42,3236,224,155,62,2026-02-17,lines_2026-02-17.csv
47,3362,554,291,127,2026-02-17,lines_2026-02-17.csv
48,2877,201,139,57,2026-02-17,lines_2026-02-17.csv
50,922,65,19,9,2026-02-17,lines_2026-02-17.csv
64,2962,267,83,48,2026-02-17,lines_2026-02-17.csv
65,3395,652,156,132,2026-02-17,lines_2026-02-17.csv
67,3318,375,269,97,2026-02-17,lines_2026-02-17.csv
68,2882,262,171,70,2026-02-17,lines_2026-02-17.csv
1,5202,357,557,182,2026-02-18,lines_2026-02-18.csv
10,435,31,50,13,2026-02-18,lines_2026-02-18.csv
123,2247,292,345,153,2026-02-18,lines_2026-02-18.csv
123s,583,17,11,7,2026-02-18,lines_2026-02-18.csv
170,265,56,30,13,2026-02-18,lines_2026-02-18.csv
2,2176,44,127,49,2026-02-18,lines_2026-02-18.csv
20,1133,106,94,41,2026-02-18,lines_2026-02-18.csv
225,3890,488,441,171,2026-02-18,lines_2026-02-18.csv
240,1145,28,36,14,2026-02-18,lines_2026-02-18.csv
25,1137,56,34,15,2026-02-18,lines_2026-02-18.csv
26,1050,118,122,57,2026-02-18,lines_2026-02-18.csv
26s,357,23,1,3,2026-02-18,lines_2026-02-18.csv
27,437,13,3,2,2026-02-18,lines_2026-02-18.csv
3,4429,554,387,141,2026-02-18,lines_2026-02-18.csv
40,3252,312,253,133,2026-02-18,lines_2026-02-18.csv
41,2206,133,66,35,2026-02-18,lines_2026-02-18.csv
42,3193,211,132,66,2026-02-18,lines_2026-02-18.csv
47,3564,556,400,156,2026-02-18,lines_2026-02-18.csv
48,3015,221,131,59,2026-02-18,lines_2026-02-18.csv
50,800,73,37,18,2026-02-18,lines_2026-02-18.csv
64,2999,311,182,61,2026-02-18,lines_2026-02-18.csv
65,3496,693,149,131,2026-02-18,lines_2026-02-18.csv
67,3416,471,293,131,2026-02-18,lines_2026-02-18.csv
68,3246,289,167,82,2026-02-18,lines_2026-02-18.csv
1,5218,387,524,179,2026-02-19,lines_2026-02-19.csv
10,506,27,55,16,2026-02-19,lines_2026-02-19.csv
123,2567,325,360,159,2026-02-19,lines_2026-02-19.csv
123s,654,24,12,8,2026-02-19,lines_2026-02-19.csv
170,294,58,42,23,2026-02-19,lines_2026-02-19.csv
2,2123,45,76,15,2026-02-19,lines_2026-02-19.csv
20,1308,105,126,40,2026-02-19,lines_2026-02-19.csv
225,3951,406,343,165,2026-02-19,lines_2026-02-19.csv
240,1192,33,33,7,2026-02-19,lines_2026-02-19.csv
25,1301,89,49,31,2026-02-19,lines_2026-02-19.csv
26,1131,147,94,55,2026-02-19,lines_2026-02-19.csv
26s,372,18,3,3,2026-02-19,lines_2026-02-19.csv
27,491,3,11,1,2026-02-19,lines_2026-02-19.csv
3,4321,625,232,122,2026-02-19,lines_2026-02-19.csv
40,2906,304,174,80,2026-02-19,lines_2026-02-19.csv
41,1798,77,41,23,2026-02-19,lines_2026-02-19.csv
42,3028,166,134,50,2026-02-19,lines_2026-02-19.csv
47,3350,471,295,148,2026-02-19,lines_2026-02-19.csv
48,2696,153,105,52,2026-02-19,lines_2026-02-19.csv
50,940,95,63,17,2026-02-19,lines_2026-02-19.csv
64,3035,274,101,42,2026-02-19,lines_2026-02-19.csv
65,3561,700,153,125,2026-02-19,lines_2026-02-19.csv
67,3500,488,298,122,2026-02-19,lines_2026-02-19.csv
68,3190,284,163,69,2026-02-19,lines_2026-02-19.csv
1,4648,357,362,149,2026-02-20,lines_2026-02-20.csv
10,362,20,31,9,2026-02-20,lines_2026-02-20.csv
123,2050,341,282,104,2026-02-20,lines_2026-02-20.csv
123s,620,23,6,4,2026-02-20,lines_2026-02-20.csv
170,231,34,90,16,2026-02-20,lines_2026-02-20.csv
2,1594,41,66,15,2026-02-20,lines_2026-02-20.csv
20,957,91,83,44,2026-02-20,lines_2026-02-20.csv
225,3166,336,309,126,2026-02-20,lines_2026-02-20.csv
240,1090,31,36,6,2026-02-20,lines_2026-02-20.csv
25,1080,63,51,24,2026-02-20,lines_2026-02-20.csv
26,1011,107,109,54,2026-02-20,lines_2026-02-20.csv
26s,292,18,1,1,2026-02-20,lines_2026-02-20.csv
27,422,12,10,0,2026-02-20,lines_2026-02-20.csv
3,3780,549,199,115,2026-02-20,lines_2026-02-20.csv
40,2697,302,239,102,2026-02-20,lines_2026-02-20.csv
41,1759,79,35,15,2026-02-20,lines_2026-02-20.csv
42,2687,190,141,38,2026-02-20,lines_2026-02-20.csv
47,2855,465,265,111,2026-02-20,lines_2026-02-20.csv
48,2392,140,132,54,2026-02-20,lines_2026-02-20.csv
50,713,46,28,7,2026-02-20,lines_2026-02-20.csv
64,2689,254,85,38,2026-02-20,lines_2026-02-20.csv
65,3041,600,95,85,2026-02-20,lines_2026-02-20.csv
67,2899,424,242,87,2026-02-20,lines_2026-02-20.csv
68,2594,245,124,42,2026-02-20,lines_2026-02-20.csv
1,3368,343,335,124,2026-02-21,lines_2026-02-21.csv
10,452,25,50,16,2026-02-21,lines_2026-02-21.csv
123,1967,249,276,113,2026-02-21,lines_2026-02-21.csv
123s,44,5,0,0,2026-02-21,lines_2026-02-21.csv
170,353,27,33,14,2026-02-21,lines_2026-02-21.csv
2,456,16,5,1,2026-02-21,lines_2026-02-21.csv
20,860,58,89,30,2026-02-21,lines_2026-02-21.csv
225,2083,295,230,93,2026-02-21,lines_2026-02-21.csv
240,989,35,47,6,2026-02-21,lines_2026-02-21.csv
25,922,64,47,12,2026-02-21,lines_2026-02-21.csv
26,789,62,50,29,2026-02-21,lines_2026-02-21.csv
26s,30,3,0,0,2026-02-21,lines_2026-02-21.csv
27,188,2,8,0,2026-02-21,lines_2026-02-21.csv
3,1924,207,156,49,2026-02-21,lines_2026-02-21.csv
40,2092,191,143,66,2026-02-21,lines_2026-02-21.csv
41,421,33,12,3,2026-02-21,lines_2026-02-21.csv
42,2193,134,95,30,2026-02-21,lines_2026-02-21.csv
47,2100,236,223,84,2026-02-21,lines_2026-02-21.csv
48,1826,114,73,29,2026-02-21,lines_2026-02-21.csv
50,790,48,21,12,2026-02-21,lines_2026-02-21.csv
64,1244,108,59,22,2026-02-21,lines_2026-02-21.csv
65,1496,238,47,40,2026-02-21,lines_2026-02-21.csv
67,1804,234,185,61,2026-02-21,lines_2026-02-21.csv
68,645,63,15,3,2026-02-21,lines_2026-02-21.csv
1,3439,299,280,99,2026-02-22,lines_2026-02-22.csv
10,89,5,22,5,2026-02-22,lines_2026-02-22.csv
123,1680,290,275,134,2026-02-22,lines_2026-02-22.csv
123s,41,3,1,0,2026-02-22,lines_2026-02-22.csv
170,52,3,4,1,2026-02-22,lines_2026-02-22.csv
2,74,4,0,0,2026-02-22,lines_2026-02-22.csv
20,334,23,29,4,2026-02-22,lines_2026-02-22.csv
